,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,shamsi,month
71855,IRN,Asia,Iran,9/22/2020,429193.0,3712.0,3120.0,24656.0,178.0,171.857,5047.622,43.656,36.693,289.972,2.093,2.021,1.26,250.49457241196706,14.724350807519196,30.234036868821804,52.144424258616084,31.019755653756174,6.248170782427866,351.32168387609215,141.81880142970613,27319.0,3800619.0,44.698,0.321,26629.0,0.313,0.1172,8.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,55719.62857142857,19.854285714285716,29.744285714285716,655.3033182142857,1399-07-01,7
71856,IRN,Asia,Iran,9/23/2020,432798.0,3605.0,3209.143,24840.0,184.0,172.571,5090.019,42.397,37.742,292.136,2.164,2.03,1.21,250.35332274291773,14.723516944665079,30.22441891530858,52.10626983702912,31.031972965947492,6.250631661034572,351.43076515753245,141.78614561821553,27711.0,3828330.0,45.024,0.326,26678.0,0.314,0.1203,8.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,56013.54285714286,19.88142857142857,29.271428571428572,658.7599637714286,1399-07-02,7
71857,IRN,Asia,Iran,9/24/2020,436319.0,3521.0,3310.0,25015.0,175.0,172.429,5131.428,41.41,38.928,294.195,2.058,2.028,1.17,250.21207307386817,14.722683081810962,30.214800961795355,52.06811541544215,31.04419027813881,6.253092539641279,351.53984643897275,141.75348980672493,27582.0,3879640.0,45.627,0.3245,25425.0,0.299,0.1302,7.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,56307.45714285714,19.908571428571427,28.798571428571428,662.2166093285714,1399-07-03,7
71858,IRN,Asia,Iran,9/25/2020,439882.0,3563.0,3383.429,25222.0,207.0,181.429,5173.332,41.903,39.792,296.629,2.434,2.134,1.15,250.0708234048186,14.721849218956844,30.20518300828213,52.0299609938552,31.056407590330128,6.2555534182479855,351.64892772041304,141.72083399523433,27453.0,3879640.0,45.627,0.323,24172.0,0.284,0.14,7.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,56601.37142857143,19.935714285714283,28.325714285714284,665.6732548857143,1399-07-04,7
71859,IRN,Asia,Iran,9/26/2020,443086.0,3204.0,3434.714,25394.0,172.0,182.286,5211.013,37.681,40.395,298.652,2.023,2.144,1.13,249.92957373576905,14.721015356102727,30.195565054768903,51.99180657226823,31.068624902521446,6.258014296854692,351.75800900185334,141.68817818374373,27324.0,3879640.0,45.627,0.3215,22919.0,0.27,0.1499,6.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,56895.28571428571,19.962857142857143,27.852857142857143,669.1299004428571,1399-07-05,7
71860,IRN,Asia,Iran,9/27/2020,446448.0,3362.0,3472.571,25589.0,195.0,184.0,5250.553,39.54,40.84,300.945,2.293,2.164,1.12,249.7883240667195,14.72018149324861,30.185947101255678,51.953652150681265,31.080842214712764,6.260475175461399,351.86709028329363,141.65552237225313,27195.0,3959783.0,46.57,0.32,24780.0,0.291,0.1401,7.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,57189.2,19.99,27.38,672.586546,1399-07-06,7
71861,IRN,Asia,Iran,9/28/2020,449960.0,3512.0,3497.0,25779.0,190.0,185.857,5291.857,41.304,41.127,303.18,2.235,2.186,1.11,249.64707439767017,14.719347630394493,30.176329147742454,51.91549772909431,31.09305952690408,6.262936054068105,351.97617156473393,141.62286656076253,27066.0,3959783.0,46.57,0.3185,26640.0,0.313,0.1313,7.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,57598.38571428571,20.06,29.138571428571428,677.3988673142857,1399-07-07,7
71862,IRN,Asia,Iran,9/29/2020,453637.0,3677.0,3492.0,25986.0,207.0,190.0,5335.101,43.244,41.068,305.614,2.434,2.235,1.09,249.5058247286206,14.718513767540376,30.16671119422923,51.877343307507346,31.1052768390954,6.265396932674811,352.0852528461742,141.59021074927193,26937.0,3986720.0,46.887,0.317,26586.0,0.313,0.1313,7.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,58007.57142857143,20.13,30.897142857142857,682.2111886285714,1399-07-08,7
71863,IRN,Asia,Iran,9/30/2020,457219.0,3582.0,3488.714,26169.0,183.0,189.857,5377.228,42.127,41.03,307.766,2.152,2.233,1.08,249.36457505957105,14.717679904686259,30.157093240716005,51.83918888592038,31.117494151286717,6.267857811281518,352.1943341276145,141.5575549377813,28101.0,4014821.0,47.217,0.33,26642.0,0.313,0.1309,7.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,58416.75714285714,20.2,32.65571428571428,687.0235099428571,1399-07-09,7
71864,IRN,Asia,Iran,10/1/2020,461044.0,3825.0,3532.143,26380.0,211.0,195.0,5422.212,44.985,41.541,310.248,2.482,2.293,1.08,249.2233253905215,14.716846041832142,30.14747528720278,51.80103446433341,31.129711463478035,6.270318689888224,352.3034154090548,141.5248991262907,37256.0,4067861.0,47.841,0.4377142857142857,27987.0,0.329,0.1262,7.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,58825.94285714286,20.27,34.41428571428571,691.8358312571429,1399-07-10,7
71865,IRN,Asia,Iran,10/2/2020,464596.0,3552.0,3530.571,26567.0,187.0,192.143,5463.987,41.774,41.522,312.447,2.199,2.26,1.07,249.08207572147194,14.716012178978024,30.137857333689556,51.76288004274646,31.141928775669353,6.272779568494931,352.4124966904951,141.4922433148001,46411.0,4067861.0,47.841,0.5454285714285715,29332.0,0.345,0.1204,8.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,54.63,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,59235.12857142857,20.34,36.17285714285714,696.6481525714286,1399-07-11,7
71866,IRN,Asia,Iran,10/3/2020,468119.0,3523.0,3576.143,26746.0,179.0,193.143,5505.42,41.433,42.058,314.552,2.105,2.272,1.1,248.9408260524226,14.715178316123907,30.128239380176332,51.72472562115949,31.15414608786067,6.275240447101638,352.5215779719354,141.4595875033095,55566.0,4115445.0,48.401,0.6531428571428572,28588.0,0.336,0.1251,8.0,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,59644.31428571429,20.41,37.93142857142857,701.4604738857144,1399-07-12,7
71867,IRN,Asia,Iran,10/4/2020,471772.0,3653.0,3617.714,26957.0,211.0,195.429,5548.382,42.962,42.547,317.034,2.482,2.298,1.11,248.79957638337305,14.71434445326979,30.118621426663108,51.686571199572526,31.16636340005199,6.277701325708344,352.6306592533757,141.4269316918189,64721.0,4115445.0,48.401,0.7608571428571429,24563.0,0.289,0.1473,6.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,60053.5,20.48,39.69,706.2727952,1399-07-13,7
71868,IRN,Asia,Iran,10/5/2020,475674.0,3902.0,3673.429,27192.0,235.0,201.857,5594.272,45.89,43.202,319.798,2.764,2.374,1.12,248.6583267143235,14.713510590415673,30.109003473149883,51.648416777985574,31.178580712243306,6.280162204315051,352.739740534816,141.3942758803283,73876.0,4115445.0,48.401,0.8685714285714285,20538.0,0.242,0.1789,5.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,57.41,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,60490.171428571426,20.555714285714288,40.12285714285714,711.4083684857143,1399-07-14,7
71869,IRN,Asia,Iran,10/6/2020,479825.0,4151.0,3741.143,27419.0,227.0,204.714,5643.091,48.819,43.999,322.467,2.67,2.408,1.12,248.51707704527394,14.712676727561556,30.09938551963666,51.61026235639861,31.190798024434624,6.2826230829217575,352.8488218162563,141.3616200688377,83031.0,4115445.0,48.401,0.9762857142857144,18389.0,0.216,0.2034,4.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,69.44,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,60926.84285714286,20.63142857142857,40.55571428571428,716.5439417714286,1399-07-15,7
71870,IRN,Asia,Iran,10/7/2020,483844.0,4019.0,3803.571,27658.0,239.0,212.714,5690.357,47.266,44.733,325.278,2.811,2.502,1.1,248.37582737622438,14.711842864707439,30.08976756612343,51.57210793481164,31.203015336625942,6.285083961528463,352.9579030976966,141.3289642573471,92186.0,4207631.0,49.485,1.084,27544.0,0.324,0.1381,7.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,69.44,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,61363.514285714286,20.70714285714286,40.988571428571426,721.6795150571429,1399-07-16,7
71871,IRN,Asia,Iran,10/8/2020,488236.0,4392.0,3884.571,27888.0,230.0,215.429,5742.01,51.653,45.685,327.983,2.705,2.534,1.11,248.23457770717505,14.711009001853323,30.080149612610207,51.53395351322469,31.21523264881726,6.28754484013517,353.0669843791369,141.29630844585648,79412.2,4312514.0,50.718,0.9338000000000001,27502.0,0.323,0.1412,7.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,69.44,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,61800.18571428571,20.782857142857143,41.42142857142857,726.8150883428572,1399-07-17,7
71872,IRN,Asia,Iran,10/9/2020,492378.0,4142.0,3968.857,28098.0,210.0,218.714,5790.723,48.713,46.677,330.453,2.47,2.572,1.1,248.0933280381255,14.710175138999206,30.070531659096982,51.49579909163772,31.227449961008578,6.2900057187418765,353.1760656605772,141.26365263436588,66638.4,4312514.0,50.718,0.7836000000000001,27459.0,0.323,0.1445,6.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,69.44,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,62236.85714285714,20.85857142857143,41.854285714285716,731.9506616285714,1399-07-18,7
71873,IRN,Asia,Iran,10/10/2020,496253.0,3875.0,4019.143,28293.0,195.0,221.0,5836.296,45.573,47.268,332.746,2.293,2.599,1.08,247.95207836907593,14.70934127614509,30.060913705583758,51.457644670050755,31.239667273199895,6.292466597348583,353.2851469420175,141.23099682287528,53864.600000000006,4312514.0,50.718,0.6334,29505.0,0.347,0.1362,7.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,69.44,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,62673.52857142857,20.934285714285714,42.287142857142854,737.0862349142858,1399-07-19,7
71874,IRN,Asia,Iran,10/11/2020,500075.0,3822.0,4043.286,28544.0,251.0,226.714,5881.245,44.949,47.552,335.698,2.952,2.666,1.08,247.81082870002638,14.708507413290972,30.051295752070533,51.4194902484638,31.251884585391213,6.29492747595529,353.3942282234578,141.19834101138468,41090.8,4312514.0,50.718,0.48319999999999996,31552.0,0.371,0.1281,7.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,69.44,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,63110.2,21.01,42.72,742.2218082,1399-07-20,7
71875,IRN,Asia,Iran,10/12/2020,504281.0,4206.0,4086.714,28816.0,272.0,232.0,5930.711,49.466,48.063,338.897,3.199,2.728,1.09,247.66957903097682,14.707673550436855,30.04167779855731,51.381335826876835,31.26410189758253,6.297388354561996,353.5033095048981,141.16568519989409,28317.0,4340831.0,51.051,0.333,33897.0,0.399,0.1206,8.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,69.44,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,63726.2,21.13857142857143,45.01428571428571,749.4664158,1399-07-21,7
71876,IRN,Asia,Iran,10/13/2020,508389.0,4108.0,4080.571,29070.0,254.0,235.857,5979.024,48.313,47.99,341.884,2.987,2.774,1.08,247.5283293619275,14.706839687582738,30.032059845044085,51.34318140528987,31.276319209773852,6.299849233168703,353.6123907863384,141.1330293884035,28791.0,4369622.0,51.39,0.339,36311.0,0.427,0.1124,8.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,69.44,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,64342.2,21.267142857142858,47.308571428571426,756.7110234,1399-07-22,7
71877,IRN,Asia,Iran,10/14/2020,513219.0,4830.0,4196.429,29349.0,279.0,241.571,6035.828,56.804,49.353,345.166,3.281,2.841,1.12,247.38707969287793,14.70600582472862,30.02244189153086,51.3050269837029,31.28853652196517,6.30231011177541,353.7214720677787,141.1003735769129,29101.0,4398723.0,51.732,0.342,27299.0,0.321,0.1537,6.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,69.44,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,64958.2,21.395714285714288,49.60285714285714,763.955631,1399-07-23,7
71878,IRN,Asia,Iran,10/15/2020,517835.0,4616.0,4228.429,29605.0,256.0,245.286,6090.116,54.288,49.729,348.176,3.011,2.885,1.1,247.24583002382838,14.705171961874504,30.012823938017636,51.26687256211595,31.300753834156488,6.304770990382116,353.830553349219,141.0677177654223,28056.0,4426779.0,52.062,0.33,27561.0,0.324,0.1534,6.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,65574.2,21.524285714285714,51.89714285714285,771.2002386,1399-07-24,7
71879,IRN,Asia,Iran,10/16/2020,522387.0,4552.0,4287.0,29870.0,265.0,253.143,6143.651,53.535,50.418,351.293,3.117,2.977,1.08,247.10458035477882,14.704338099020386,30.00320598450441,51.22871814052898,31.312971146347806,6.307231868988822,353.93963463065927,141.0350619539317,28367.25,4511154.0,53.054,0.33375,27833.0,0.327,0.154,6.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,66190.2,21.652857142857144,54.191428571428574,778.4448462,1399-07-25,7
71880,IRN,Asia,Iran,10/17/2020,526490.0,4103.0,4319.571,30123.0,253.0,261.429,6191.905,48.254,50.801,354.268,2.975,3.075,1.06,246.9633306857295,14.70350423616627,29.993588030991187,51.190563718942016,31.325188458539124,6.309692747595529,354.04871591209957,141.0024061424411,28678.5,4511154.0,53.054,0.3375,28105.0,0.331,0.1537,6.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,66806.2,21.78142857142857,56.48571428571429,785.6894538,1399-07-26,7
71881,IRN,Asia,Iran,10/18/2020,530380.0,3890.0,4329.286,30375.0,252.0,261.571,6237.654,45.749,50.916,357.232,2.964,3.076,1.05,246.82208101667993,14.702670373312152,29.98397007747796,51.152409297355064,31.33740577073044,6.312153626202235,354.15779719353986,140.9697503309505,28989.75,4511154.0,53.054,0.34125,28377.0,0.334,0.1526,6.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,67422.2,21.91,58.78,792.9340614,1399-07-27,7
71882,IRN,Asia,Iran,10/19/2020,534631.0,4251.0,4335.714,30712.0,337.0,270.857,6287.649,49.995,50.991,361.195,3.963,3.185,1.08,246.68083134763037,14.701836510458035,29.974352123964735,51.1142548757681,31.34962308292176,6.314614504808942,354.26687847498016,140.9370945194599,29301.0,4540455.0,53.399,0.345,28518.0,0.335,0.152,6.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,68015.7,22.024285714285714,58.347142857142856,799.9140526428572,1399-07-28,7
71883,IRN,Asia,Iran,10/20/2020,539670.0,5039.0,4468.714,31034.0,322.0,280.571,6346.911,59.262,52.555,364.982,3.787,3.3,1.16,246.53958167858082,14.701002647603918,29.96473417045151,51.07610045418113,31.361840395113077,6.317075383415649,354.37595975642046,140.9044387079693,29788.0,4570243.0,53.749,0.35,28660.0,0.337,0.1559,6.4,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,68609.2,22.138571428571428,57.91428571428572,806.8940438857143,1399-07-29,7
71884,IRN,Asia,Iran,10/21/2020,545286.0,5616.0,4581.0,31346.0,312.0,285.286,6412.96,66.048,53.876,368.652,3.669,3.355,1.21,246.39833200953126,14.7001687847498,29.955116216938286,51.03794603259418,31.374057707304395,6.319536262022355,354.48504103786075,140.8717828964787,29311.0,4599554.0,54.094,0.345,28690.0,0.337,0.1597,6.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,69202.7,22.252857142857142,57.48142857142857,813.8740351285714,1399-07-30,7
71885,IRN,Asia,Iran,10/22/2020,550757.0,5471.0,4703.143,31650.0,304.0,292.143,6477.303,64.343,55.312,372.227,3.575,3.436,1.22,246.25708234048193,14.699334921895684,29.945498263425062,50.99979161100721,31.386275019495713,6.321997140629062,354.59412231930105,140.8391270849881,29312.0,4628866.0,54.439,0.345,28870.0,0.34,0.1629,6.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,69796.2,22.36714285714286,57.04857142857143,820.8540263714285,1399-08-01,8
71886,IRN,Asia,Iran,10/23/2020,556891.0,6134.0,4929.143,31985.0,335.0,302.143,6549.443,72.14,57.97,376.167,3.94,3.553,1.26,246.11583267143237,14.698501059041567,29.935880309911838,50.961637189420244,31.39849233168703,6.3244580192357684,354.70320360074135,140.8064712734975,29861.0,4658727.0,54.79,0.351,29118.0,0.342,0.1693,5.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,70389.7,22.481428571428573,56.61571428571428,827.8340176142857,1399-08-02,8
71887,IRN,Asia,Iran,10/24/2020,562705.0,5814.0,5173.571,32320.0,335.0,313.857,6617.82,68.377,60.845,380.107,3.94,3.691,1.27,245.97458300238281,14.69766719618745,29.926262356398613,50.92348276783329,31.41070964387835,6.326918897842474,354.81228488218164,140.7738154620069,39188.75,4719597.0,55.506,0.46075,27998.0,0.329,0.1848,5.4,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,70983.2,22.595714285714287,56.182857142857145,834.8140088571428,1399-08-03,8
71888,IRN,Asia,Iran,10/25/2020,568896.0,6191.0,5502.286,32616.0,296.0,320.143,6690.63,72.811,64.711,383.588,3.481,3.765,1.27,245.83333333333326,14.696833333333334,29.91664440288539,50.885328346246325,31.422926956069666,6.329379776449181,354.92136616362194,140.7411596505163,48516.5,4719597.0,55.506,0.5705,26879.0,0.316,0.2047,4.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,58.8,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,71576.7,22.71,55.75,841.7940001,1399-08-04,8
71889,IRN,Asia,Iran,10/26/2020,574856.0,5960.0,5746.429,32953.0,337.0,320.143,6760.724,70.094,67.582,387.551,3.963,3.765,1.24,245.6920836642837,14.695999470479217,29.907026449372164,50.84717392465936,31.435144268260984,6.3318406550558874,355.03044744506224,140.7085038390257,57844.25,4719597.0,55.506,0.68025,25592.0,0.301,0.2245,4.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,72406.87142857142,22.894285714285715,59.214285714285715,851.5574193,1399-08-05,8
71890,IRN,Asia,Iran,10/27/2020,581824.0,6968.0,6022.0,33299.0,346.0,323.571,6842.673,81.949,70.823,391.62,4.069,3.805,1.26,245.55083399523437,14.6951656076251,29.89740849585894,50.80901950307239,31.447361580452302,6.334301533662594,355.13952872650253,140.6758480275351,67172.0,4786769.0,56.296,0.79,30932.0,0.364,0.1947,5.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,73237.04285714285,23.07857142857143,62.67857142857143,861.3208384999999,1399-08-06,8
71891,IRN,Asia,Iran,10/28/2020,588648.0,6824.0,6194.571,33714.0,415.0,338.286,6922.928,80.255,72.853,396.501,4.881,3.978,1.27,245.4095843261848,14.694331744770983,29.887790542345716,50.77086508148544,31.45957889264362,6.336762412269301,355.24861000794283,140.6431922160445,34912.0,4821681.0,56.706,0.411,31732.0,0.373,0.1952,5.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,74067.21428571428,23.262857142857143,66.14285714285714,871.0842577,1399-08-07,8
